yorum,product_name,Kategori
"Merhabalar, 17.06.2024 tarihinde Superbox ürünümün modeminde Wi-Fi ışığı yanmamaya başladı. Söz konusu durumu müşteri hizmetlerine ulaşıp anlattım, bu durumun yeni modemlerde olduğunu ve modem değişmesi gerektiğini açıkladı. Bununla ilgili hemen servis yönlendirecektir yalnız bayram nedeni ile nöbetçi ekip geleceği aktarıldı. Bayram tatili boyunca 4 kez arayıp aciliyet belirtmeme rağmen tarafıma dönüş yapılmadı. Bayram sonrası 24-30 Haziran arasında 5 kez müşteri hizmetlerini ulaşıp aciliyet belirttim bu süre zarfında gelen olmadı. 13 gün boyunca internetsiz kaldım internet üzerinden olan işlemlerimi kendi mobil hattım üzerinden yaptım ve totalde yaklaşık olarak kendimden 60 GB eşimden 50 GB internet tükettim (ekte yer alıyor). 1 temmuzda şikayet kaydı açtırdım. Bununla ilgilide bayiden cevap beklendiği söylenildi. Bugün 19 Temmuz ve şikayetime de 19 gündür dönüş olmadı. Şikayetlerimi Turkcell genel merkezden, Turkcell müşteri hizmetlerinden, Turkcell resmi X hesabı üzerinden ayrı ayrı yapmama rağmen hiçbir şekilde tarafıma dönüş yapılmadı. Ve yaklaşık 1 aydan fazla süredir mağdurum. Durumu bilgilerinize sunarım. İyi çalışmalar.",Turkcell Müşteri Hizmetleri Bize Kaide Almıyor,SuperBox
"Merhaba, Kemalpaşa Mahallesi Selvili Sokakta Turkcell çekim gücü çok zayıf. Geçen sene Turkcelle yaptığımız başvuru için olumlu cevap veremiyoruz denmişti. 2 Kasım 2023te yine bu platformdaki şikayetim ve aldığım cevap duruyor. Bu hattı uzun zamandır kendim kullanıyorum ve görseldeki gibi çektiği için çoğu arayan ulaşamıyor. Şikayetvardan bu şikayetime cevap geldiğinde bana ulaşılabilmesi için irtibat numarası olarak diğer operatörde olan eşimin numarasını veriyorum. Arandığımda ulaşılabilmek için Turkcell için bence kötü bir imaj sadece bu. Burada Türk Telekom altyapısı olmadığı için ev interneti için Superbox da kullanamıyoruz. Vodafone da bu hizmeti vermediği için sadece Türk Telekom Magnete kalıyoruz. Bir yıl sonra tekrar Turkcellden olumlu cevap veremiyoruz diye bilgi aldım. Turkcell kullanmaya devam etmek istiyorum ama olmayacaksa da altyapı yetersizliğinden cayma bedelsiz Vodafone geçişimiz konusunda yardımlarınızı bekliyoruz.",Turkcell Kapsama Alanı Sorunu,SuperBox
Yeni taşındığım lokasyonda altyapı olmadığından tüm yolları denedim fakat az da olsa Turkcell çektiğinden Turkcell Superbox kullanmak zorunda olduğumu anladım. Gerekli mecralar ile yazıştıktan sonra BTK şikayetleri CİMER şikayetleri az da olsa evimin üst katında bir yer yakaladım ve çekim kuvveti aldım. Sonrasında Turkcell ile görüşmelerim sonucu Findeks notuma bakacaklarını ve modem geleceğini ilettiler başvuru yapmadım. Bu temmuz başında olan bir süreçti. Sonrasında başvuru için gittiğimde en düşük paketin 1000 lira olduğunu yani yaklaşık olarak iki katına çıktığını öğrendim. Sağ olsunlar dediler biraz bekleyin belki kampanya düşer en azından az zarar etmiş olursunuz. Fakat gelen kampanyayı şimdi gördüm geçmiş kampanyaların aynısı olan Sivas ve Kayseri illerine özel kampanya yapmışlar... Nasıl bir bağınız var bu iller ile hani her yerde çekiyordu çekim kuvveti olmayan bir yerde devletin sağlamadığı aly yapı yüzünden çekmeyen bir Superbox a 1000 lira vermek gerçekten zoruma gidiyor. Turkcell kanalından bu konu ile ilgili bir destek bir açıklama bekliyorum.,Turkcell Superbox İlinde Adaletsizliği...,SuperBox
"Bugün Turkcell Superboxımın aboneliğini sonlandırmak için Üsküdar Halk Caddesi üzerindeki Turkcell bayisine gittim. Bankoda oturan görevli bana sonlandırma işleminin orada yapılmadığını, ya Müşteri Hizmetlerini aramamı ya da Superonlineın Çekmeköydeki yerine gitmemi söyledi. Müşteri Hizmetlerini aradım. Temsilciye ulaşmam 15 dakika kadar sürdü. Temsilci bana ahiret sualleri sormaya başladı. Ödemeyi hangi bankadan yapmışım, fatura tutarı nedir, tarifem nedir vb. Ben dışarıda olduğumu ve bu soruların hepsini cevaplayamayacağımı söyledim. Sürekli olarak insanı yıldırmaya, bezdirmeye çalışan bir konuşma oldu. Müşteri hizmetlerinden bir sonuç alamayınca Çekmeköy Superonline merkezine gittim. Sıcak, stres ve öfke içindeydim. İnternetteki adresi buldum, Çekmeköy, Narlı Sokak. Sürpriz, taşınmışlar fakat internetteki adresi değiştirmemişler. Yeni adreslerini de buldum. Yani beni yıldıramadınız. Bana Çekmeköy Kıraçlar Sokaktaki Superonline merkezinde ne deseler beğenirsiniz? Kapatma işlemini Turkcell bayileri yapıyor. Çünkü Superbox sim kart ile çalıştığı için kartı işleme kapatmaları gerekiyor. Metrogarden Bodrum kattaki Turkcell bayisine gittim. Orada bana çok yardımcı oldular ve aboneliği sonlandırdılar. Üsküdara döndüm, bayiye gittim, müdire hanıma durumu anlattım. Şimdi de buraya yazıyorum. Size elini veren kolunu mu kaptırıyor? Bu ne baştan savmacılık, denetimsizlik? Siz böyle mi müşteri memnuniyeti sağlıyorsunuz? Yazıklar olsun size.",Turkcell Superbox Alan Elini Veren Kolunu Kaptırıyor,SuperBox
Superbox iletişim numarasında 532 den teknik destek alamıyorum. Otomatik çağrılarda maalesef gerekli cevaplar yok Turkcell ana sayfasından şikayet bildirdiğimde 10 iş günü içinde geri dönüleceğini belirtiyorlar. Bu zamanda 10 iş günü çok fazla bir süre.,Turkcell Superbox İletişim Kuramıyorum,SuperBox
"Turkcell life box hesabıma giremiyorum, şifremi hatırlamıyorum ""şifremi unuttum"" yazınca ""hesabiniz askıya alindi""diyor, yıllar önce hesabi açtım ama kullanmadım ve kullanmadığım halde ayda 11 lira parasını ödüyorum, parayı geçtim, simdi kullanayım bari diyorum, hesabıma giremiyorum, neymiş efendim, 7 sene önce hesabi açtığımda mail adresimi doğrulamamışım o yüzden hesabım askıya alınmış simdi de diyorlar ki biz bir şey Yapamayız, şifreyi hatırlamaya calisin! Nasıl hatırlayacağım peki? Deneyerek bulacakmışım şifremi! Böyle saçma şey mi olur? Şifremi hatırlasam zaten girerim hesabıma! Ben simdi life box kullanamayacak miyim? Turkcell de akli başında birinin sorunumu çözmesini istiyorum!",Turkcell Life Box Sorunu Yaşıyorum,SuperBox
"Merhaba, yıllardır Turkcell telefon hattı ve Superbox kullanıcısıyım. Superbox taahhüt sürem 24 Temmuz itibarıyla sona erecek ancak Turkcell müşteri hizmetleri tarafından taahhüt süremin sonuna gelmesine yönelik veya herhangi bir kampanyadan faydalanmam maksadıyla dahi aranmadım. Aranmayınca kendim arayıp teklif almak istedim. Halihazırda kullandığım ve aylık 330₺ ödediğim 150 GB için 750₺, 200 GB için 900₺ ücret talep ediliyor. Maalesef ciddi bir artış söz konusu, şu an yeni müşteri ile aynı fiyat üzerinden tarife verilmesi ve 330 liradan 750 lira gibi uçuk bir rakama yükselmesi çok üzücü bir durum. Tarafıma yardımcı olunmasını talep ediyorum.",Turkcell Superbox Fiyat Artışı Ve Müşteri Memnuniyetsizliği,SuperBox
Turkcell üzerinden aldığım Superbox cihaz ücreti financell üzerinden bilgim dışında kredilendirilmiş. Superbox ücretini gecikme olmadan faturama ek otomatik ödeme talimatıyla ödediğim halde gecikmeli kredi borcu SMS olarak gelmese farketmeyeceğim. Satın aldığım şubeden modem için herhangi bir ücret ödemeyeceğimi taahhüt sonunda teslim edeceğim bilgisi verilmişti. Ben fark etmesem bunu bana bildiren olmadı bu yanlışlığın düzeltilmesini istiyorum.,Turkcell Financell İzinsiz Kredi Kullanımı,SuperBox
"Turkcell firmasından satın almadan önce sorduğum ve kesinlikle kesinti olmadan 7/24 kullanım sağlayacağım teminatı ile satın aldığım Superbox ile ilgili şikayetim için yazıyorum. Aldığım günden itibaren her gün birkaç kez kesinti yaşadığım için defalarca bu durumu müşteri hizmetlerine ilettim fakat ne yaptılarsa çözüm bulamadılar. En sonunda bu internet hizmetinin yaptığım iş gereği benim işime yaramadığını, bu durum eğer düzelmeyecekse iptal etmelerini rica ettim. Defalarca tekrar tekrar aramama rağmen ne sorunuma çözüm buldular ne de data hattımın iptalini sağladılar. 4 aydır kullanmadığım, ilk bir ayında kullanamadığım internet hizmeti için benden ücret tahsil ediyorlar. Her gün defalarca kez arama alıyorum. Turkcell firması pişmanlıktır.",Turkcell Superbox Hizmet Kesintisi Ve İptal Sorunu,SuperBox
"Asla ulaşamıyorum, gerçekten kötü, taahhüt yenileme işlemi için kesinlikle bir muhatap bulamıyorum. 800lü numaralar tarafından aranıyorum ve taahhüt yenileme işlemi yapmak istediklerini söyleyerek, Turkcell adına aradıklarını söylüyorlar. Dolandırıldıktan sonra anlıyorum ki Turkcelle bir ilgisi yok. Buna rağmen Turkcell Superbox muhatabı bulamıyorum.",Turkcell Superbox Muhatabı Bulamıyorum,SuperBox
"Bundan iki hafta kadar önce evimize Superbox bağlattık. İki haftanın sonunda, Temmuzun 12sinde cihaz sinyal vermemeye başladı. Aynı gün yetkilileri arayarak gerekli sorunu bildirdim. Bugün ayın 17si, aradan 5 gün geçti. Ses seda yok. Bir de aramışlar, sizi kapalı gözüküyor deniyor. Bağlatmak istediğimde 1 günde kapımda olan görevliler cihaz bozulduğunda neredeler? Böyle ayıplı hizmet mi olur? Turkcellin en kısa zamanda bu sorunu çözmesini, çözmeyeceklerse Superboxı bu hafta için iptaline başvuracağımı belirtiyorum.",Turkcell Superbox Bozuldu Ve Geri Dönüş Yapılmadı,SuperBox
"Turkcell hotspot sorunu 50 GB hotspot aldım fakat bugün Mi Box bağlayarak film izledim. Hotspot açık olmasına rağmen ana tarifemden düşüş olmuş. Müşteri hizmetlerini aramama rağmen çözüm bulamadım. Sistemde böyle görüyoruz deyip işin içinden çıkıyorlar. İşimizi gücümüzü bırakıp bir de bununla uğraşıyoruz, yazık.",Turkcell Hotspot Sorunlu Fiyasko,SuperBox
"Turkcellin ""Superbox GO"" ürünü ile ilgili sorunlar: 1) bu ürünü Turkcell uygulamadaki hesabınıza ekleyemiyorsunuz. Bu yüzden kullanım bilgilerinizi takip edemiyorsunuz. Bu da gereksiz extra ödemelere sebep oluyor. 2) Superbox GO ürünü müşteri hizmetleri telefon numarası olmadığı için saatler sonra bir kişiden ötekine aktarılıyorsunuz. Sonuçta probleminizi çözecek teknik bilgiye sahip bir elemana bile ulaşamıyorsunuz 3) müşter temsilcisinin bahsettiği arayüzde Alcatel MW70 model için işlem yapılamıyor",Turkcell Superbox GO Ürünü İle İlgili Destek Hizmetleri Yetersiz,SuperBox
"5 yıldır Superbox kullanıyorum. İlk aldığım sene modem kullanım ücreti ödedim, ancak son 4 senedir ödeme yapmıyorum. Bu sene paketim yenilendiğinde, bana herhangi bir bilgi verilmeden modem kullanım ücreti kesintisi yapıldı. Bu durumu yasal yollardan takip edeceğim. Yapılan işlemi rastgele bir şekilde ele alıyorlar. Bu konuyla ilgili 5 sene önce bir ödeme yaptığımı belirtiyorum ve tekrar ödeme yapamayacağımı söylüyorum; ancak alaycı bir tutumla karşılaşıyorum.",Turkcell 5 Yıl Sonra Modem Ücreti Alıyor,SuperBox
"Turkcell Superbox aboneliği boyunca film izleyemeyecek kadar kötü bir internete maruz bırakıldım. Çevrim içi oyunlarda defalarca kopmalar yaşadım. Yüksek pingler, aşırı düşük indirme ve yükleme hızları, en düşük görüntü kalitesinde bile izlenemeyen videolar... Bu kötü deneyimler birkaç günlük değil tüm abonelik sürem boyunca 5-6 aydır devam etmekte. Bunların sonucunda iptal başvurusunda bulunmak istedim ve cayma bedeli olmaması için önce şikayet talebi oluşturmam gerektiği söylendi. Şikayet talebim sonuçlanmasına rağmen; Turkcell, cayma bedelini almadan iptal ettirmemekte ısrarcı. İyi hizmet alamadığınız gibi mağdur da ediliyoruz. Superbox kullanan hemen herkes aynı problemleri yaşıyor.",Turkcell Superbox Esareti,SuperBox
"Turkcell Superbox başvurusunda bulunduk. Mobil uygulama üzerinden sürekli randevu günü değiştiriliyor. Müşteri hizmetlerini arıyorum durumu izah ediyorum arayan yok, soran yok diye Mobil uygulama üzerinde verilen randevu günü ve saatini önemsemeyin diyor. Kurumsal bir markanın müşteri hizmetleri resmi uygulamamızı sallamayın diyor şaka gibi. Bayisi de ne arıyor ne soruyor. Ben müşteri hizmetlerini arayınca randevu günü bir daha değişiyor. Sorun çözmeleri lazım dahada sorunlu hale geliyor. Bayi adı Elektronet Ecm Mersin/Yenişehir. Müşteri hizmetleri de 15:15’de arandı 10 dakika konuşuldu. Uygulamada ki başvuru durumu randevu günü ve saati bizle dalga geçmek için sanırım önemsemeyin diyor kendileri. :)",Turkcell Superbox Kurulumu Bayi Ve Müşteri Hizmetleri Dalga Geçiyor,SuperBox
"Lifeboxa 2 haftadır bu sorunu çözemedim, e-posta adresimi değiştirmek istedim. Kod gönderildi, ancak adresime baktığımda kod yok, bekliyorum ama kod gelmiyor ve bu şekilde hesabıma giriş yapamıyorum. Yardım edin, ne yapmalıyım, nasıl çözebilirim? Turkcell uygulamasının yardım bölümünden yazdım ancak herhangi bir cevap alamadım. Bana bir çözüm önerir misiniz? Acil",Turkcell Uygulamaya Giriş Yapamıyorum,SuperBox
"5343****45 numaralı Turkcell Superbox data hattıma ek paket olarak 200 GB internet aldım. 22.05.2024 tarihinde ek paketim sona erecektir. Ek paketimde 30 GB internetim kaldı. 10.05.2024 tarihinde ana paketim yenilendi ve ek paketimde kalan son 30 GB internetimin kullanılması gerekirken ana paketten internetim azalıyor. 450 TL para verdim 200 GB ek paket aldım. Turkcelli aradım ama olumlu hiçbir cevap alamadım Z***** hanımdan, dalga geçer gibi konuyu toplantıda dile getireceğim dedi. Kalan kullanımlarımın önce ek paketimden düşmesini daha sonra ana paketimden düşmesini istiyorum. Bu konu ile ilgili titizlikle ve ivedilikle işlem yapmanızı istiyorum. 537 ******76 numaralı hattımdan bana ulaşabilirsiniz",Turkcell Superbox Ek Paket,SuperBox
Superbox adres değişikliği yapmak istiyorum müşteri hizmetlerini aradığımda kurulum yapılan adreste olmadığınız için yardım edemiyorum diye bir cevap veriyor. Kurulum yapılan adreste olmadığım içinde internetimi verimli kullanamıyorum sıfır hizmet sıfır çözüm.,Turkcell Super Box Adres Değişikliği,SuperBox
"Birkaç aydır Turkcell Superbox internet kullanıyordum ve bu akşam internetim sebepsiz yere kesildi. Ödenmemiş faturam yok, hiçbir sorun yok ama Turkcell durduk yere internet bağlantımızı kesti. Wi-Fi cihazına bakıyorum, internet var gözüküyor ama internet yok mesajı görünüyor. Kendim cihaza reset atıp yapmaya çalıştım; kapatıp açtım, olmadı. Sonra Turkcelli aradım, müşteri hizmetlerine bağlanamıyorum. Hiçbir muhatap bulamadım. Umarım bu yazımı görüp bana bir zahmet dönüş yaparsınız, Turkcell yetkilileri. Bana bir açıklama yaparsınız. Fatura günü yaklaşınca mesaj atmayı biliyorsunuz ama internet kesilince hiçbirinizden ses yok.",Turkcell Superbox Kesintisi: İnternet Neden Yok?,SuperBox
"Turkcellden Superbox hizmeti kullanıyorum. Ek paketimi iptal ederken bir yıllık hediye 50 GBı da iptal etmişim. Size sormak istiyorum; hediyenin kişi tarafından iptal edilmesi durumu ve bunun dışında müşteri hizmetlerini aradığımda bu konu ile ilgili hiçbir şey yapamayacaklarını söylemeleri sizce de mantıklı mı? Bir şikayet dilekçesi bile bırakamadım. Bu durum sizin kurumsallığınıza, marka prestijinize ve kalitenize nasıl uyuyor, merak ediyorum.",Turkcell Superbox Hizmet Kötülüğü,SuperBox
02.03.2024 tarihinde Turkcell super box hat ve modem alarak internet kullanmaya başladım. 2 aylık süreç de faturalarımı kontrol ederek zamanında ödedim. Ancak Turkcell finansman altında modeme ayrı bir ücret ödemem gerektiği hakkında herhangi bir bilgilendirme yapılmadı. Bugün yani 10.05.2024 günü Turkcell finansmandan aranarak borcum olduğunu ve gecikmeye düştüğünü öğrendim. Tarafıma zamanında herhangi bir bilgilendirme yapılmadı. Kredi Findeks puanımı kontrol ettiğim de ciddi derece de düşüş olmuştu. Bu zamana kadar dikkat ettiğim kredi puanım düştü. Acilen gerekli işlemlerin yapılarak notumun düzeltilmesini talep ediyorum aksi takdirde tüm yasal haklarımı avukatım eşliğinde kullanacağım.,Turkcell Super Box Kredi Puanıma Olumsuz Etki Etti,SuperBox
"Ağustos 2023ten beri evimde Turkcell Superbox aboneliğim bulunuyor. Ocak ayından bu yana sürekli olarak kopma, donma ve hız problemleri yaşıyorum. Her şikayetimde, baz istasyonunda bir sorun olduğu ifade ediliyor ve bu şekilde kullanmam gerektiği söyleniyor. Ödediğim ücretin karşılığında alınan hizmetin çok kötü olduğunu belirtiyorum; ancak, yapacak bir şey olmadığı söyleniyor. Verilen hizmetin kalitesi ve müşterilere gösterilen ilgi, alaka ve çözüm anlamında hiç memnun kalmadığımı ifade etmek istiyorum. En sonunda buraya yazarak belki bir çözüm bulunabilir diye şansımı deniyorum.",Turkcell İnternet Donma Kopma Yavaşlık Problemi,SuperBox
